# https://lingua.mtsu.edu/chinese-computing/old-version1/statistics/total.html
# Chinese text computing
# (This is the 1998 version)
# Character Frequency List
# The entire corpus
# 语料库单字总字频列表
# Total number of characters: 45,376,453
# Number of distinctive characters: 6,538
# Column 1: Serial number; Column 2: Character; 
# Column 3: Raw frequency; Column 4: Cumulative frequency
# Column 5: Cumulative percentage

155	便	58435	22811887	50.2725%
156	位	58421	22870308	50.4013%
157	因	57807	22928115	50.5287%
158	重	57418	22985533	50.6552%
159	被	57307	23042840	50.7815%
160	走	57088	23099928	50.9073%
161	电	56726	23156654	51.0323%
162	四	56206	23212860	51.1562%
163	第	55890	23268750	51.2793%
164	门	55815	23324565	51.4024%
165	相	55616	23380181	51.5249%
166	次	55213	23435394	51.6466%
167	东	55062	23490456	51.7679%
168	政	54507	23544963	51.8881%
169	海	54373	23599336	52.0079%
170	口	54195	23653531	52.1273%
171	使	53675	23707206	52.2456%
172	教	53459	23760665	52.3634%
173	西	53334	23813999	52.4810%
174	再	53299	23867298	52.5984%
175	平	53026	23920324	52.7153%
176	真	52664	23972988	52.8313%
177	听	52600	24025588	52.9473%
178	世	52096	24077684	53.0621%
179	气	52049	24129733	53.1768%
180	信	51989	24181722	53.2913%
181	北	51460	24233182	53.4048%
182	少	51165	24284347	53.5175%
183	关	51069	24335416	53.6301%
184	并	50576	24385992	53.7415%
185	内	50450	24436442	53.8527%
186	加	49771	24486213	53.9624%
187	化	48868	24535081	54.0701%
188	由	48132	24583213	54.1761%
189	却	47666	24630879	54.2812%
190	代	47439	24678318	54.3857%
191	军	47402	24725720	54.4902%
192	产	47129	24772849	54.5941%
193	入	47024	24819873	54.6977%
194	先	46881	24866754	54.8010%
195	山	46867	24913621	54.9043%
196	五	46820	24960441	55.0075%
197	太	46753	25007194	55.1105%
198	水	46713	25053907	55.2135%
199	万	46244	25100151	55.3154%
200	市	45940	25146091	55.4166%
201	眼	45915	25192006	55.5178%
202	体	45760	25237766	55.6186%
203	别	45673	25283439	55.7193%
204	处	45371	25328810	55.8193%
205	总	45112	25373922	55.9187%
206	才	45060	25418982	56.0180%
207	场	44843	25463825	56.1168%
208	师	44743	25508568	56.2154%
209	书	44642	25553210	56.3138%
210	比	44354	25597564	56.4116%
211	住	44214	25641778	56.5090%
212	员	44101	25685879	56.6062%
213	九	43949	25729828	56.7030%
214	笑	43688	25773516	56.7993%
215	性	43463	25816979	56.8951%
216	通	43256	25860235	56.9904%
217	目	42939	25903174	57.0851%
218	华	42788	25945962	57.1794%
219	报	42740	25988702	57.2735%
220	立	42615	26031317	57.3675%
221	马	42383	26073700	57.4609%
222	命	42374	26116074	57.5542%
223	张	42232	26158306	57.6473%
224	活	42102	26200408	57.7401%
225	难	42050	26242458	57.8328%
226	神	41429	26283887	57.9241%
227	数	41403	26325290	58.0153%
228	件	41284	26366574	58.1063%
229	安	41233	26407807	58.1972%
230	表	41175	26448982	58.2879%
231	原	40810	26489792	58.3778%
232	车	40750	26530542	58.4676%
233	白	40743	26571285	58.5574%
234	应	40733	26612018	58.6472%
235	路	40688	26652706	58.7369%
236	期	40573	26693279	58.8263%
237	叫	40534	26733813	58.9156%
238	死	40505	26774318	59.0049%
239	常	40471	26814789	59.0941%
240	提	40271	26855060	59.1828%
241	感	40142	26895202	59.2713%
242	金	39971	26935173	59.3594%
243	何	39961	26975134	59.4474%
244	更	39779	27014913	59.5351%
245	反	39687	27054600	59.6226%
246	合	39601	27094201	59.7098%
247	放	39556	27133757	59.7970%
248	做	39204	27172961	59.8834%
249	系	38929	27211890	59.9692%
250	计	38882	27250772	60.0549%
251	或	38697	27289469	60.1402%
252	司	38553	27328022	60.2251%
253	利	38462	27366484	60.3099%
254	受	38450	27404934	60.3946%
255	光	38439	27443373	60.4793%
256	王	38294	27481667	60.5637%
257	果	38221	27519888	60.6479%
258	亲	38146	27558034	60.7320%
259	界	37993	27596027	60.8157%
260	及	37694	27633721	60.8988%
261	今	37686	27671407	60.9819%
262	京	37423	27708830	61.0643%
263	务	37197	27746027	61.1463%
264	制	37087	27783114	61.2280%
265	解	36901	27820015	61.3094%
266	各	36332	27856347	61.3894%
267	任	36025	27892372	61.4688%
268	至	35916	27928288	61.5480%
269	清	35632	27963920	61.6265%
270	物	35494	27999414	61.7047%
271	台	35418	28034832	61.7828%
272	象	35414	28070246	61.8608%
273	记	35270	28105516	61.9385%
274	边	35166	28140682	62.0160%
275	共	35070	28175752	62.0933%
276	风	34844	28210596	62.1701%
277	战	34650	28245246	62.2465%
278	干	34609	28279855	62.3228%
279	接	34541	28314396	62.3989%
280	它	34433	28348829	62.4748%
281	许	34420	28383249	62.5506%
282	八	34349	28417598	62.6263%
283	特	34346	28451944	62.7020%
284	觉	34327	28486271	62.7777%
285	望	34248	28520519	62.8531%
286	直	34120	28554639	62.9283%
287	服	34119	28588758	63.0035%
288	毛	34073	28622831	63.0786%
289	林	33961	28656792	63.1534%
290	题	33853	28690645	63.2280%
291	建	33849	28724494	63.3026%
292	南	33794	28758288	63.3771%
