八、九十年代台灣字頻統計

單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
威	821		9	143	0.02174%	573103	85.40%	64	20.00%
淡	928		11	119	0.01809%	573222	87.52%	64	20.00%
製	948		14	115	0.01748%	573337	87.87%	64	20.00%
圓	982		13	108	0.01642%	573445	88.45%	64	20.00%
髮	988		15	108	0.01642%	573553	88.55%	64	20.00%
寬	996		15	106	0.01611%	573659	88.68%	64	20.00%
皆	1010		9	103	0.01566%	573762	88.90%	64	20.00%
揚	1144		12	83	0.01262%	573845	90.77%	64	20.00%
企	784		6	155	0.02356%	574000	84.55%	63	19.69%
沙	793		7	153	0.02326%	574153	84.76%	63	19.69%
沈	853		7	135	0.02052%	574288	86.08%	63	19.69%
狂	901		7	124	0.01885%	574412	87.02%	63	19.69%
亡	921		3	119	0.01809%	574531	87.39%	63	19.69%
彈	965		15	112	0.01703%	574643	88.16%	63	19.69%
挑	1071		9	92	0.01399%	574735	89.80%	63	19.69%
擺	1124		18	85	0.01292%	574820	90.51%	63	19.69%
聚	1140		14	84	0.01277%	574904	90.72%	63	19.69%
醫	339		18	431	0.06552%	575335	67.18%	62	19.38%
財	699		10	181	0.02752%	575516	82.40%	62	19.38%
訊	789		10	154	0.02341%	575670	84.67%	62	19.38%
右	1031		5	98	0.0149%	575768	89.22%	62	19.38%
乏	1104		5	87	0.01323%	575855	90.25%	62	19.38%
荒	1112		10	87	0.01323%	575942	90.36%	62	19.38%
鬧	1113		15	87	0.01323%	576029	90.37%	62	19.38%
齊	1120		14	86	0.01307%	576115	90.46%	62	19.38%
塵	1130		14	84	0.01277%	576199	90.59%	62	19.38%
混	1162		11	81	0.01231%	576280	90.99%	62	19.38%
伸	1169		7	80	0.01216%	576360	91.08%	62	19.38%
愈	710		13	178	0.02706%	576538	82.70%	61	19.06%
授	850		11	136	0.02067%	576674	86.01%	61	19.06%
江	852		6	136	0.02067%	576810	86.06%	61	19.06%
降	931		8	119	0.01809%	576929	87.57%	61	19.06%
副	933		11	118	0.01794%	577047	87.61%	61	19.06%
志	956		7	113	0.01718%	577160	88.01%	61	19.06%
柔	1003		9	104	0.01581%	577264	88.79%	61	19.06%
鼓	1024		13	100	0.0152%	577364	89.11%	61	19.06%
堂	1037		11	97	0.01475%	577461	89.31%	61	19.06%
諸	1076		15	92	0.01399%	577553	89.87%	61	19.06%
套	1078		10	91	0.01383%	577644	89.90%	61	19.06%
敗	1081		11	91	0.01383%	577735	89.94%	61	19.06%
衡	1102		16	88	0.01338%	577823	90.22%	61	19.06%
蓋	1190		14	78	0.01186%	577901	91.33%	61	19.06%
跡	1242		13	72	0.01095%	577973	91.92%	61	19.06%
衛	515		15	268	0.04074%	578241	76.24%	60	18.75%
港	610		12	217	0.03299%	578458	79.73%	60	18.75%
岸	840		8	139	0.02113%	578597	85.80%	60	18.75%
練	939		15	117	0.01779%	578714	87.71%	60	18.75%
器	994		16	106	0.01611%	578820	88.64%	60	18.75%
泥	1001		8	105	0.01596%	578925	88.76%	60	18.75%
股	1065		8	94	0.01429%	579019	89.72%	60	18.75%
招	1068		8	93	0.01414%	579112	89.76%	60	18.75%
暴	1073		15	92	0.01399%	579204	89.83%	60	18.75%
誤	1118		14	86	0.01307%	579290	90.43%	60	18.75%
鏡	1141		19	84	0.01277%	579374	90.73%	60	18.75%
奮	1191		16	77	0.01171%	579451	91.34%	60	18.75%
農	735		13	168	0.02554%	579619	83.35%	59	18.44%
睡	776		14	157	0.02387%	579776	84.36%	59	18.44%
酒	818		10	146	0.02219%	579922	85.33%	59	18.44%
勞	838		12	139	0.02113%	580061	85.76%	59	18.44%
防	843		6	139	0.02113%	580200	85.87%	59	18.44%
票	897		11	125	0.019%	580325	86.94%	59	18.44%
減	916		12	121	0.01839%	580446	87.30%	59	18.44%
慢	945		14	115	0.01748%	580561	87.82%	59	18.44%
孤	972		8	110	0.01672%	580671	88.28%	59	18.44%
沉	985		7	108	0.01642%	580779	88.50%	59	18.44%
飯	1002		12	105	0.01596%	580884	88.77%	59	18.44%
堆	1027		11	99	0.01505%	580983	89.16%	59	18.44%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
弱	1028		10	99	0.01505%	581082	89.17%	59	18.44%
濃	1050		16	96	0.01459%	581178	89.50%	59	18.44%
巴	1052		4	95	0.01444%	581273	89.53%	59	18.44%
替	1125		12	85	0.01292%	581358	90.53%	59	18.44%
涉	1136		10	84	0.01277%	581442	90.67%	59	18.44%
緒	1137		14	84	0.01277%	581526	90.68%	59	18.44%
距	1155		12	82	0.01247%	581608	90.91%	59	18.44%
藍	1228		18	74	0.01125%	581682	91.77%	59	18.44%
啟	1255		11	70	0.01064%	581752	92.06%	59	18.44%
歐	734		15	168	0.02554%	581920	83.33%	58	18.13%
戀	813		23	147	0.02235%	582067	85.22%	58	18.13%
頓	909		13	123	0.0187%	582190	87.17%	58	18.13%
救	984		11	108	0.01642%	582298	88.48%	58	18.13%
編	998		15	106	0.01611%	582404	88.71%	58	18.13%
飄	1036		20	98	0.0149%	582502	89.29%	58	18.13%
桌	1048		10	96	0.01459%	582598	89.47%	58	18.13%
牛	1056		4	95	0.01444%	582693	89.59%	58	18.13%
仰	1066		6	93	0.01414%	582786	89.73%	58	18.13%
跑	1103		12	88	0.01338%	582874	90.24%	58	18.13%
趨	1150		17	83	0.01262%	582957	90.84%	58	18.13%
壯	1176		7	79	0.01201%	583036	91.16%	58	18.13%
毫	1179		11	79	0.01201%	583115	91.20%	58	18.13%
載	1181		13	79	0.01201%	583194	91.22%	58	18.13%
旦	1188		5	78	0.01186%	583272	91.31%	58	18.13%
陷	1195		10	77	0.01171%	583349	91.39%	58	18.13%
弄	1292		7	66	0.01003%	583415	92.45%	58	18.13%
阿	642		7	203	0.03086%	583618	80.74%	57	17.81%
龍	706		16	180	0.02736%	583798	82.60%	57	17.81%
唱	803		11	149	0.02265%	583947	84.99%	57	17.81%
寒	1012		12	102	0.01551%	584049	88.93%	57	17.81%
銷	1015		15	102	0.01551%	584151	88.98%	57	17.81%
毛	1055		4	95	0.01444%	584246	89.57%	57	17.81%
豐	1096		18	89	0.01353%	584335	90.14%	57	17.81%
輪	1097		15	89	0.01353%	584424	90.16%	57	17.81%
敬	1160		13	81	0.01231%	584505	90.97%	57	17.81%
俗	1198		9	76	0.01155%	584581	91.42%	57	17.81%
播	660		15	196	0.0298%	584777	81.29%	56	17.50%
館	723		16	171	0.026%	584948	83.05%	56	17.50%
洲	823		9	143	0.02174%	585091	85.44%	56	17.50%
田	905		5	123	0.0187%	585214	87.09%	56	17.50%
域	1062		11	94	0.01429%	585308	89.67%	56	17.50%
吹	1091		7	89	0.01353%	585397	90.08%	56	17.50%
彷	1099		7	88	0.01338%	585485	90.18%	56	17.50%
宜	1131		8	84	0.01277%	585569	90.60%	56	17.50%
窮	1192		15	77	0.01171%	585646	91.35%	56	17.50%
頗	1196		14	77	0.01171%	585723	91.40%	56	17.50%
幅	1200		12	76	0.01155%	585799	91.45%	56	17.50%
陰	1210		10	76	0.01155%	585875	91.56%	56	17.50%
番	1225		12	74	0.01125%	585949	91.73%	56	17.50%
錄	967		16	112	0.01703%	586061	88.20%	55	17.19%
殺	1019		11	101	0.01535%	586162	89.04%	55	17.19%
蘭	1030		21	99	0.01505%	586261	89.20%	55	17.19%
競	1035		20	98	0.0149%	586359	89.28%	55	17.19%
床	1040		7	97	0.01475%	586456	89.35%	55	17.19%
輝	1088		15	90	0.01368%	586546	90.03%	55	17.19%
納	1095		10	89	0.01353%	586635	90.13%	55	17.19%
奔	1105		8	87	0.01323%	586722	90.26%	55	17.19%
懂	1108		17	87	0.01323%	586809	90.30%	55	17.19%
昏	1109		8	87	0.01323%	586896	90.32%	55	17.19%
睛	1117		13	86	0.01307%	586982	90.42%	55	17.19%
賞	1128		15	85	0.01292%	587067	90.56%	55	17.19%
巧	1171		5	80	0.01216%	587147	91.10%	55	17.19%
喪	1238		12	72	0.01095%	587219	91.88%	55	17.19%
珍	1240		9	72	0.01095%	587291	91.90%	55	17.19%
聖	1271		13	69	0.01049%	587360	92.23%	55	17.19%
村	738		7	166	0.02524%	587526	83.43%	54	16.88%
島	1039		10	97	0.01475%	587623	89.34%	54	16.88%
朵	1082		6	91	0.01383%	587714	89.95%	54	16.88%
幻	1106		4	87	0.01323%	587801	90.28%	54	16.88%
寶	1122		20	85	0.01292%	587886	90.49%	54	16.88%
干	1153		3	82	0.01247%	587968	90.88%	54	16.88%
控	1177		11	79	0.01201%	588047	91.18%	54	16.88%
擾	1214		18	75	0.0114%	588122	91.61%	54	16.88%
碎	1234		13	73	0.0111%	588195	91.83%	54	16.88%
妙	1256		7	70	0.01064%	588265	92.07%	54	16.88%
藥	559		19	246	0.0374%	588511	77.94%	53	16.56%
析	912		8	122	0.01855%	588633	87.22%	53	16.56%
弟	924		7	119	0.01809%	588752	87.44%	53	16.56%
染	1041		9	97	0.01475%	588849	89.37%	53	16.56%
旅	1072		10	92	0.01399%	588941	89.81%	53	16.56%
骨	1129		10	85	0.01292%	589026	90.58%	53	16.56%
縱	1139		17	84	0.01277%	589110	90.70%	53	16.56%
硬	1147		12	83	0.01262%	589193	90.81%	53	16.56%
縮	1148		17	83	0.01262%	589276	90.82%	53	16.56%
暫	1201		15	76	0.01155%	589352	91.46%	53	16.56%
貌	1273		14	69	0.01049%	589421	92.25%	53	16.56%
迎	1332		7	62	0.009425%	589483	92.83%	53	16.56%
謝	961		17	113	0.01718%	589596	88.10%	52	16.25%
訓	992		10	107	0.01627%	589703	88.61%	52	16.25%
隊	1016		11	102	0.01551%	589805	88.99%	52	16.25%
溝	1049		13	96	0.01459%	589901	89.48%	52	16.25%
媒	1079		12	91	0.01383%	589992	89.91%	52	16.25%
介	1090		4	89	0.01353%	590081	90.06%	52	16.25%
抽	1092		8	89	0.01353%	590170	90.09%	52	16.25%
怨	1107		9	87	0.01323%	590257	90.29%	52	16.25%
彿	1134		8	84	0.01277%	590341	90.64%	52	16.25%
嘗	1212		14	75	0.0114%	590416	91.59%	52	16.25%
宗	1213		8	75	0.0114%	590491	91.60%	52	16.25%
促	1244		9	71	0.01079%	590562	91.94%	52	16.25%
橫	1269		16	69	0.01049%	590631	92.21%	52	16.25%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
洗	1280		9	68	0.01034%	590699	92.32%	52	16.25%
武	842		8	139	0.02113%	590838	85.85%	51	15.94%
昨	1084		9	90	0.01368%	590928	89.98%	51	15.94%
恨	1115		9	86	0.01307%	591014	90.40%	51	15.94%
晨	1116		11	86	0.01307%	591100	90.41%	51	15.94%
慣	1123		14	85	0.01292%	591185	90.50%	51	15.94%
佔	1158		7	81	0.01231%	591266	90.94%	51	15.94%
獻	1173		20	80	0.01216%	591346	91.13%	51	15.94%
鬥	1217		10	75	0.0114%	591421	91.64%	51	15.94%
湧	1224		12	74	0.01125%	591495	91.72%	51	15.94%
累	1227		11	74	0.01125%	591569	91.76%	51	15.94%
付	1251		5	70	0.01064%	591639	92.02%	51	15.94%
凝	1254		16	70	0.01064%	591709	92.05%	51	15.94%
猶	1270		12	69	0.01049%	591778	92.22%	51	15.94%
伴	1286		7	67	0.01019%	591845	92.39%	51	15.94%
姿	1323		9	62	0.009425%	591907	92.75%	51	15.94%
銀	747		14	164	0.02493%	592071	83.66%	50	15.63%
席	891		10	126	0.01915%	592197	86.83%	50	15.63%
閒	908		12	123	0.0187%	592320	87.15%	50	15.63%
哀	1011		9	102	0.01551%	592422	88.91%	50	15.63%
刀	1017		2	101	0.01535%	592523	89.01%	50	15.63%
卡	1026		5	99	0.01505%	592622	89.14%	50	15.63%
搖	1080		13	91	0.01383%	592713	89.92%	50	15.63%
射	1152		10	82	0.01247%	592795	90.87%	50	15.63%
殘	1222		12	74	0.01125%	592869	91.70%	50	15.63%
板	1232		8	73	0.0111%	592942	91.81%	50	15.63%
穩	1249		19	71	0.01079%	593013	92.00%	50	15.63%
儘	1253		16	70	0.01064%	593083	92.04%	50	15.63%
蘇	978		20	109	0.01657%	593192	88.38%	49	15.31%
材	1064		7	94	0.01429%	593286	89.70%	49	15.31%
垂	1121		9	85	0.01292%	593371	90.47%	49	15.31%
枝	1161		8	81	0.01231%	593452	90.98%	49	15.31%
涼	1223		11	74	0.01125%	593526	91.71%	49	15.31%
坦	1313		8	63	0.009577%	593589	92.65%	49	15.31%
幽	1338		9	61	0.009273%	593650	92.89%	49	15.31%
漢	806		14	149	0.02265%	593799	85.06%	48	15.00%
雪	971		11	111	0.01687%	593910	88.27%	48	15.00%
鳥	1142		11	84	0.01277%	593994	90.74%	48	15.00%
遷	1151		14	83	0.01262%	594077	90.86%	48	15.00%
灰	1163		6	81	0.01231%	594158	91.01%	48	15.00%
雅	1230		12	74	0.01125%	594232	91.79%	48	15.00%
焦	1294		12	66	0.01003%	594298	92.47%	48	15.00%
障	1300		13	66	0.01003%	594364	92.53%	48	15.00%
淨	1303		11	65	0.009881%	594429	92.56%	48	15.00%
徹	1324		14	62	0.009425%	594491	92.76%	48	15.00%
稍	1329		12	62	0.009425%	594553	92.81%	48	15.00%
踏	1331		15	62	0.009425%	594615	92.82%	48	15.00%
末	1339		5	61	0.009273%	594676	92.90%	48	15.00%
煩	1368		13	58	0.008817%	594734	93.16%	48	15.00%
央	922		5	119	0.01809%	594853	87.41%	47	14.69%
植	1029		12	99	0.01505%	594952	89.19%	47	14.69%
測	1145		12	83	0.01262%	595035	90.78%	47	14.69%
倫	1211		10	75	0.0114%	595110	91.57%	47	14.69%
辛	1262		7	70	0.01064%	595180	92.14%	47	14.69%
賴	1274		16	69	0.01049%	595249	92.26%	47	14.69%
寞	1278		14	68	0.01034%	595317	92.30%	47	14.69%
幕	1287		14	67	0.01019%	595384	92.40%	47	14.69%
盤	1318		15	63	0.009577%	595447	92.70%	47	14.69%
豈	1371		10	58	0.008817%	595505	93.19%	47	14.69%
妻	995		8	106	0.01611%	595611	88.66%	46	14.38%
警	1043		20	97	0.01475%	595708	89.40%	46	14.38%
貨	1087		11	90	0.01368%	595798	90.02%	46	14.38%
帝	1098		9	88	0.01338%	595886	90.17%	46	14.38%
孔	1114		4	86	0.01307%	595972	90.38%	46	14.38%
融	1127		16	85	0.01292%	596057	90.55%	46	14.38%
廳	1133		25	84	0.01277%	596141	90.63%	46	14.38%
磨	1174		16	80	0.01216%	596221	91.14%	46	14.38%
雷	1182		13	79	0.01201%	596300	91.24%	46	14.38%
莊	1209		11	76	0.01155%	596376	91.55%	46	14.38%
符	1226		11	74	0.01125%	596450	91.74%	46	14.38%
閃	1229		10	74	0.01125%	596524	91.78%	46	14.38%
返	1243		7	72	0.01095%	596596	91.93%	46	14.38%
拍	1248		8	71	0.01079%	596667	91.99%	46	14.38%
仔	1276		5	68	0.01034%	596735	92.28%	46	14.38%
勇	1277		9	68	0.01034%	596803	92.29%	46	14.38%
封	1279		9	68	0.01034%	596871	92.31%	46	14.38%
壁	1291		16	66	0.01003%	596937	92.44%	46	14.38%
慧	1293		15	66	0.01003%	597003	92.46%	46	14.38%
薄	1296		17	66	0.01003%	597069	92.49%	46	14.38%
迴	1298		9	66	0.01003%	597135	92.51%	46	14.38%
寄	1336		11	61	0.009273%	597196	92.87%	46	14.38%
泛	1350		8	60	0.009121%	597256	93.00%	46	14.38%
操	1416		16	54	0.008209%	597310	93.57%	46	14.38%
借	700		10	180	0.02736%	597490	82.43%	45	14.06%
喝	1061		12	94	0.01429%	597584	89.66%	45	14.06%
餐	1168		16	81	0.01231%	597665	91.07%	45	14.06%
嘴	1170		15	80	0.01216%	597745	91.09%	45	14.06%
巨	1247		5	71	0.01079%	597816	91.98%	45	14.06%
估	1252		7	70	0.01064%	597886	92.03%	45	14.06%
描	1307		12	64	0.009729%	597950	92.60%	45	14.06%
逃	1320		9	63	0.009577%	598013	92.72%	45	14.06%
堪	1398		12	55	0.008361%	598068	93.42%	45	14.06%
殊	1417		10	54	0.008209%	598122	93.58%	45	14.06%
媽	630		13	206	0.03132%	598328	80.37%	44	13.75%
戶	829		4	141	0.02143%	598469	85.57%	44	13.75%
尼	1067		5	93	0.01414%	598562	89.74%	44	13.75%
尺	1159		4	81	0.01231%	598643	90.96%	44	13.75%
罪	1166		13	81	0.01231%	598724	91.04%	44	13.75%
拜	1239		9	72	0.01095%	598796	91.89%	44	13.75%
裂	1290		12	67	0.01019%	598863	92.43%	44	13.75%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
仁	1312		4	63	0.009577%	598926	92.64%	44	13.75%
肩	1343		8	61	0.009273%	598987	92.94%	44	13.75%
顏	1373		18	58	0.008817%	599045	93.21%	44	13.75%
逝	1421		10	54	0.008209%	599099	93.61%	44	13.75%
懼	1442		21	52	0.007905%	599151	93.78%	44	13.75%
抵	1444		8	52	0.007905%	599203	93.79%	44	13.75%
覆	1468		18	51	0.007753%	599254	93.98%	44	13.75%
扮	1485		7	50	0.007601%	599304	94.11%	44	13.75%
菜	800		12	151	0.02295%	599455	84.93%	43	13.44%
患	845		11	138	0.02098%	599593	85.91%	43	13.44%
秘	1094		10	89	0.01353%	599682	90.12%	43	13.44%
牌	1110		12	87	0.01323%	599769	90.33%	43	13.44%
牙	1180		4	79	0.01201%	599848	91.21%	43	13.44%
兵	1185		7	78	0.01186%	599926	91.27%	43	13.44%
敏	1215		11	75	0.0114%	600001	91.62%	43	13.44%
鬆	1235		18	73	0.0111%	600074	91.84%	43	13.44%
哲	1245		10	71	0.01079%	600145	91.95%	43	13.44%
爬	1309		8	64	0.009729%	600209	92.62%	43	13.44%
遙	1321		13	63	0.009577%	600272	92.73%	43	13.44%
盼	1327		9	62	0.009425%	600334	92.79%	43	13.44%
闊	1347		17	61	0.009273%	600395	92.97%	43	13.44%
礎	1352		18	60	0.009121%	600455	93.02%	43	13.44%
慎	1378		13	57	0.008665%	600512	93.25%	43	13.44%
瞭	1430		17	53	0.008057%	600565	93.68%	43	13.44%
詳	1451		13	52	0.007905%	600617	93.85%	43	13.44%
迫	1453		8	52	0.007905%	600669	93.87%	43	13.44%
繞	1488		18	50	0.007601%	600719	94.14%	43	13.44%
魚	1045		11	97	0.01475%	600816	89.43%	42	13.13%
緩	1138		15	84	0.01277%	600900	90.69%	42	13.13%
審	1187		15	78	0.01186%	600978	91.30%	42	13.13%
罷	1193		15	77	0.01171%	601055	91.37%	42	13.13%
飲	1197		12	77	0.01171%	601132	91.41%	42	13.13%
牆	1205		17	76	0.01155%	601208	91.51%	42	13.13%
暖	1268		13	69	0.01049%	601277	92.20%	42	13.13%
涵	1289		11	67	0.01019%	601344	92.42%	42	13.13%
奈	1314		8	63	0.009577%	601407	92.66%	42	13.13%
魂	1322		14	63	0.009577%	601470	92.74%	42	13.13%
脈	1344		10	61	0.009273%	601531	92.95%	42	13.13%
怒	1358		9	59	0.008969%	601590	93.07%	42	13.13%
躍	1372		21	58	0.008817%	601648	93.20%	42	13.13%
圈	1375		11	57	0.008665%	601705	93.22%	42	13.13%
按	1388		9	56	0.008513%	601761	93.33%	42	13.13%
疏	1418		11	54	0.008209%	601815	93.59%	42	13.13%
塞	1460		13	51	0.007753%	601866	93.92%	42	13.13%
夕	1477		3	50	0.007601%	601916	94.05%	42	13.13%
猛	1569		11	45	0.006841%	601961	94.72%	42	13.13%
額	870		18	131	0.01991%	602092	86.42%	41	12.81%
豪	903		14	124	0.01885%	602216	87.06%	41	12.81%
湖	929		12	119	0.01809%	602335	87.53%	41	12.81%
頁	932		9	119	0.01809%	602454	87.59%	41	12.81%
船	1023		11	100	0.0152%	602554	89.10%	41	12.81%
愁	1100		13	88	0.01338%	602642	90.20%	41	12.81%
顆	1183		17	79	0.01201%	602721	91.25%	41	12.81%
滋	1204		12	76	0.01155%	602797	91.49%	41	12.81%
齡	1218		20	75	0.0114%	602872	91.65%	41	12.81%
貧	1250		11	71	0.01079%	602943	92.01%	41	12.81%
辭	1263		19	70	0.01064%	603013	92.15%	41	12.81%
廢	1267		15	69	0.01049%	603082	92.19%	41	12.81%
週	1284		11	68	0.01034%	603150	92.37%	41	12.81%
疾	1304		10	65	0.009881%	603215	92.57%	41	12.81%
飾	1348		13	61	0.009273%	603276	92.98%	41	12.81%
拒	1379		8	57	0.008665%	603333	93.26%	41	12.81%
燒	1382		16	57	0.008665%	603390	93.28%	41	12.81%
佳	1385		8	56	0.008513%	603446	93.31%	41	12.81%
滅	1403		13	55	0.008361%	603501	93.46%	41	12.81%
糊	1406		15	55	0.008361%	603556	93.49%	41	12.81%
損	1415		13	54	0.008209%	603610	93.56%	41	12.81%
軟	1420		11	54	0.008209%	603664	93.60%	41	12.81%
呈	1423		7	53	0.008057%	603717	93.63%	41	12.81%
艱	1467		17	51	0.007753%	603768	93.97%	41	12.81%
徒	1482		10	50	0.007601%	603818	94.09%	41	12.81%
冰	969		6	111	0.01687%	603929	88.23%	40	12.50%
泰	1101		10	88	0.01338%	604017	90.21%	40	12.50%
培	1186		11	78	0.01186%	604095	91.28%	40	12.50%
森	1233		12	73	0.0111%	604168	91.82%	40	12.50%
喊	1246		12	71	0.01079%	604239	91.96%	40	12.50%
閱	1346		15	61	0.009273%	604300	92.96%	40	12.50%
埋	1397		10	55	0.008361%	604355	93.41%	40	12.50%
洞	1402		9	55	0.008361%	604410	93.45%	40	12.50%
崇	1414		11	54	0.008209%	604464	93.55%	40	12.50%
遲	1422		15	54	0.008209%	604518	93.62%	40	12.50%
閉	1435		11	53	0.008057%	604571	93.72%	40	12.50%
兼	1437		10	52	0.007905%	604623	93.74%	40	12.50%
徑	1441		10	52	0.007905%	604675	93.77%	40	12.50%
醉	1454		15	52	0.007905%	604727	93.87%	40	12.50%
謀	1469		16	51	0.007753%	604778	93.99%	40	12.50%
剩	1496		12	49	0.007449%	604827	94.20%	40	12.50%
爛	1510		21	49	0.007449%	604876	94.30%	40	12.50%
祖	986		9	108	0.01642%	604984	88.51%	39	12.19%
貿	1006		12	104	0.01581%	605088	88.84%	39	12.19%
刊	1077		5	91	0.01383%	605179	89.88%	39	12.19%
攤	1135		22	84	0.01277%	605263	90.65%	39	12.19%
谷	1149		7	83	0.01262%	605346	90.83%	39	12.19%
橋	1154		16	82	0.01247%	605428	90.89%	39	12.19%
籍	1175		20	80	0.01216%	605508	91.15%	39	12.19%
孫	1231		10	73	0.0111%	605581	91.80%	39	12.19%
京	1237		8	72	0.01095%	605653	91.87%	39	12.19%
痕	1295		11	66	0.01003%	605719	92.48%	39	12.19%
博	1333		12	61	0.009273%	605780	92.84%	39	12.19%
塑	1349		13	60	0.009121%	605840	92.99%	39	12.19%
單字	序號	部首	筆劃	頻次	頻率	累積
頻次	累積
頻率	見檔次	見檔率
售	1354		11	59	0.008969%	605899	93.04%	39	12.19%
龐	1457		19	52	0.007905%	605951	93.90%	39	12.19%
尾	1461		7	51	0.007753%	606002	93.93%	39	12.19%
疲	1487		10	50	0.007601%	606052	94.13%	39	12.19%
貼	1491		12	50	0.007601%	606102	94.16%	39	12.19%
串	1493		7	49	0.007449%	606151	94.17%	39	12.19%
逢	1596		10	44	0.006689%	606195	94.90%	39	12.19%
哥	882		10	128	0.01946%	606323	86.65%	38	11.88%
佛	1184		7	78	0.01186%	606401	91.26%	38	11.88%
甘	1241		5	72	0.01095%	606473	91.91%	38	11.88%
訂	1311		9	64	0.009729%	606537	92.63%	38	11.88%
幹	1337		13	61	0.009273%	606598	92.88%	38	11.88%
奉	1440		8	52	0.007905%	606650	93.76%	38	11.88%
輩	1452		15	52	0.007905%	606702	93.86%	38	11.88%
屈	1462		8	51	0.007753%	606753	93.94%	38	11.88%
邀	1472		16	51	0.007753%	606804	94.01%	38	11.88%
偉	1474		11	50	0.007601%	606854	94.03%	38	11.88%
碰	1528		13	48	0.007297%	606902	94.43%	38	11.88%
嘆	1535		14	47	0.007145%	606949	94.48%	38	11.88%
鎖	1550		18	47	0.007145%	606996	94.59%	38	11.88%
竹	1165		6	81	0.01231%	607077	91.03%	37	11.56%
昇	1258		8	70	0.01064%	607147	92.09%	37	11.56%
哭	1265		10	69	0.01049%	607216	92.17%	37	11.56%
犯	1340		5	61	0.009273%	607277	92.91%	37	11.56%
粗	1369		11	58	0.008817%	607335	93.17%	37	11.56%
戴	1387		17	56	0.008513%	607391	93.33%	37	11.56%
誌	1390		14	56	0.008513%	607447	93.35%	37	11.56%
讚	1408		26	55	0.008361%	607502	93.50%	37	11.56%
爆	1447		19	52	0.007905%	607554	93.82%	37	11.56%
游	1465		12	51	0.007753%	607605	93.96%	37	11.56%
幼	1481		5	50	0.007601%	607655	94.08%	37	11.56%
淺	1486		11	50	0.007601%	607705	94.12%	37	11.56%
滑	1507		13	49	0.007449%	607754	94.28%	37	11.56%
玉	1527		5	48	0.007297%	607802	94.43%	37	11.56%
冒	1551		9	46	0.006993%	607848	94.60%	37	11.56%
尖	1618		6	42	0.006385%	607890	95.05%	37	11.56%
稅	953		12	114	0.01733%	608004	87.96%	36	11.25%
州	1132		6	84	0.01277%	608088	90.62%	36	11.25%
監	1206		14	76	0.01155%	608164	91.52%	36	11.25%
抬	1220		8	74	0.01125%	608238	91.68%	36	11.25%
丈	1236		3	72	0.01095%	608310	91.86%	36	11.25%
季	1302		8	65	0.009881%	608375	92.55%	36	11.25%
核	1308		10	64	0.009729%	608439	92.61%	36	11.25%
搬	1325		13	62	0.009425%	608501	92.77%	36	11.25%
姓	1334		8	61	0.009273%	608562	92.85%	36	11.25%
米	1353		6	60	0.009121%	608622	93.03%	36	11.25%
忠	1365		8	58	0.008817%	608680	93.14%	36	11.25%
勵	1374		17	57	0.008665%	608737	93.21%	36	11.25%
擦	1380		17	57	0.008665%	608794	93.27%	36	11.25%
秀	1383		7	57	0.008665%	608851	93.29%	36	11.25%
珠	1389		10	56	0.008513%	608907	93.34%	36	11.25%
濫	1404		17	55	0.008361%	608962	93.47%	36	11.25%
拋	1426		8	53	0.008057%	609015	93.65%	36	11.25%
購	1470		17	51	0.007753%	609066	94.00%	36	11.25%
繫	1512		19	49	0.007449%	609115	94.31%	36	11.25%
陌	1520		8	49	0.007449%	609164	94.37%	36	11.25%
妥	1522		7	48	0.007297%	609212	94.39%	36	11.25%
躺	1529		15	48	0.007297%	609260	94.44%	36	11.25%
托	1539		6	47	0.007145%	609307	94.51%	36	11.25%
拔	1540		8	47	0.007145%	609354	94.52%	36	11.25%
潔	1543		15	47	0.007145%	609401	94.54%	36	11.25%
跨	1558		13	46	0.006993%	609447	94.65%	36	11.25%
插	1561		12	45	0.006841%	609492	94.67%	36	11.25%
摸	1562		14	45	0.006841%	609537	94.67%	36	11.25%
惑	1602		12	43	0.006537%	609580	94.94%	36	11.25%
君	993		7	106	0.01611%	609686	88.63%	35	10.94%
賽	1194		17	77	0.01171%	609763	91.38%	35	10.94%
屆	1266		8	69	0.01049%	609832	92.18%	35	10.94%
蓮	1310		15	64	0.009729%	609896	92.62%	35	10.94%
滴	1315		14	63	0.009577%	609959	92.67%	35	10.94%
輸	1319		16	63	0.009577%	610022	92.71%	35	10.94%
川	1356		3	59	0.008969%	610081	93.06%	35	10.94%
悅	1377		10	57	0.008665%	610138	93.24%	35	10.94%
擠	1400		17	55	0.008361%	610193	93.44%	35	10.94%
鬼	1411		10	55	0.008361%	610248	93.53%	35	10.94%
茫	1433		10	53	0.008057%	610301	93.71%	35	10.94%
違	1434		12	53	0.008057%	610354	93.72%	35	10.94%
哪	1439		10	52	0.007905%	610406	93.75%	35	10.94%
邁	1471		16	51	0.007753%	610457	94.01%	35	10.94%
倍	1495		10	49	0.007449%	610506	94.19%	35	10.94%
峰	1499		10	49	0.007449%	610555	94.22%	35	10.94%
