# 北京智源研究院“中文互联网语料库”（Chinese Corpora Internet, 简称CCI） 
# https://data.baai.ac.cn/details/BAAI-CCI
# https://huggingface.co/datasets/BAAI/CCI-Data/blob/main/urls/webtext.txt
# https://corpus.cybersac.cn/#/dataSetDetail?dataSetId=360
# 
# CCI语料库首期开放的数据（CCI v1.0.0）规模为 104GB（2700万文档，约400亿字符），2023年11月29日，CCI v1.0.0 发布。
# 数据集总体的时间跨度为 2001年1月至2023年11月。
# 
# cjk	char	count	freq

1	菹	1211	3.066407497716657e-08
1	迨	1211	3.066407497716657e-08
1	阝	1211	3.066407497716657e-08
1	艋	1208	3.058811112503486e-08
1	疖	1206	3.0537468556947054e-08
1	證	1206	3.0537468556947054e-08
0	싱	1205	3.051214727290315e-08
1	浥	1203	3.046150470481535e-08
1	钘	1203	3.046150470481535e-08
1	蘩	1202	3.043618342077144e-08
1	犏	1201	3.041086213672754e-08
1	叕	1199	3.0360219568639736e-08
0	학	1199	3.0360219568639736e-08
1	漭	1197	3.030957700055193e-08
0	⑪	1195	3.025893443246412e-08
1	镪	1195	3.025893443246412e-08
1	埫	1194	3.023361314842022e-08
0	ア	1192	3.018297058033241e-08
1	鑑	1191	3.015764929628851e-08
1	镥	1189	3.0107006728200705e-08
0	⬆	1184	2.998040030798119e-08
1	戡	1183	2.9955079023937285e-08
1	瓘	1183	2.9955079023937285e-08
1	硏	1180	2.987911517180558e-08
1	刎	1178	2.982847260371777e-08
1	诶	1177	2.9803151319673865e-08
1	齑	1177	2.9803151319673865e-08
1	橐	1176	2.9777830035629964e-08
1	骖	1175	2.975250875158606e-08
0	よ	1174	2.9727187467542158e-08
0	⁃	1173	2.9701866183498254e-08
1	壓	1172	2.9676544899454352e-08
1	獻	1172	2.9676544899454352e-08
0	⽤	1169	2.9600581047322642e-08
1	翛	1169	2.9600581047322642e-08
1	瑱	1165	2.949929591114703e-08
1	碡	1165	2.949929591114703e-08
1	逋	1165	2.949929591114703e-08
0	ྡ	1164	2.9473974627103127e-08
1	踯	1163	2.9448653343059222e-08
1	驽	1163	2.9448653343059222e-08
1	茛	1162	2.942333205901532e-08
1	冮	1158	2.932204692283971e-08
1	詢	1156	2.92714043547519e-08
1	涢	1155	2.9246083070708e-08
0	⑺	1153	2.9195440502620195e-08
1	繞	1152	2.917011921857629e-08
1	苨	1152	2.917011921857629e-08
1	鷉	1152	2.917011921857629e-08
1	怏	1151	2.914479793453239e-08
0	샹	1151	2.914479793453239e-08
0	히	1150	2.9119476650488485e-08
1	瑧	1145	2.899287023026897e-08
1	萏	1145	2.899287023026897e-08
1	鼯	1145	2.899287023026897e-08
1	蓋	1144	2.8967548946225068e-08
1	遠	1143	2.8942227662181164e-08
1	圌	1142	2.891690637813726e-08
1	熳	1142	2.891690637813726e-08
1	輛	1142	2.891690637813726e-08
1	飑	1142	2.891690637813726e-08
0	Ι	1138	2.8815621241961648e-08
1	庫	1138	2.8815621241961648e-08
1	澂	1138	2.8815621241961648e-08
1	貘	1137	2.8790299957917744e-08
0	ا	1135	2.8739657389829938e-08
0	 	1133	2.8689014821742132e-08
1	驺	1133	2.8689014821742132e-08
1	胗	1130	2.8613050969610422e-08
1	衖	1130	2.8613050969610422e-08
0	ǔ	1129	2.858772968556652e-08
0	︱	1129	2.858772968556652e-08
1	笮	1128	2.8562408401522617e-08
1	陸	1126	2.851176583343481e-08
1	尜	1125	2.848644454939091e-08
1	爲	1125	2.848644454939091e-08
1	磑	1124	2.8461123265347006e-08
1	筮	1124	2.8461123265347006e-08
1	嫫	1123	2.84358019813031e-08
1	筅	1122	2.84104806972592e-08
1	棫	1121	2.8385159413215296e-08
0	Ш	1120	2.8359838129171395e-08
0	К	1119	2.833451684512749e-08
1	喾	1118	2.830919556108359e-08
1	洨	1118	2.830919556108359e-08
1	價	1117	2.8283874277039685e-08
1	蘧	1117	2.8283874277039685e-08
1	買	1117	2.8283874277039685e-08
0	◥	1115	2.823323170895188e-08
1	劉	1115	2.823323170895188e-08
1	岡	1113	2.8182589140864074e-08
1	汈	1113	2.8182589140864074e-08
0	⻓	1112	2.815726785682017e-08
0	최	1111	2.8131946572776268e-08
1	脩	1110	2.8106625288732364e-08
1	艽	1109	2.808130400468846e-08
0	⼒	1107	2.8030661436600654e-08
1	炆	1107	2.8030661436600654e-08
1	蜞	1107	2.8030661436600654e-08
1	鍵	1107	2.8030661436600654e-08
1	陔	1106	2.8005340152556752e-08
0	펑	1106	2.8005340152556752e-08
1	階	1105	2.7980018868512848e-08
1	饧	1105	2.7980018868512848e-08
1	鲽	1105	2.7980018868512848e-08
1	匋	1104	2.7954697584468947e-08
1	桲	1101	2.7878733732337237e-08
1	侩	1100	2.7853412448293332e-08
0	❶	1098	2.7802769880205527e-08
0	미	1096	2.775212731211772e-08
0	â	1095	2.7726806028073817e-08
0	태	1095	2.7726806028073817e-08
1	栳	1094	2.7701484744029916e-08
1	荑	1094	2.7701484744029916e-08
0	‐	1093	2.767616345998601e-08
0	루	1092	2.765084217594211e-08
1	柢	1091	2.7625520891898206e-08
0	お	1090	2.76001996078543e-08
1	汖	1090	2.76001996078543e-08
1	鄌	1088	2.7549557039766496e-08
1	糸	1086	2.749891447167869e-08
1	旰	1085	2.747359318763479e-08
1	笫	1085	2.747359318763479e-08
0	교	1085	2.747359318763479e-08
1	檔	1083	2.742295061954698e-08
0	업	1083	2.742295061954698e-08
0	회	1081	2.7372308051459175e-08
0	❷	1080	2.7346986767415274e-08
1	枹	1079	2.732166548337137e-08
1	纡	1079	2.732166548337137e-08
1	剅	1074	2.7195059063151854e-08
1	粜	1073	2.7169737779107952e-08
0		1072	2.7144416495064048e-08
1	俵	1071	2.7119095211020147e-08
1	詠	1070	2.7093773926976242e-08
1	勝	1069	2.7068452642932338e-08
1	喦	1069	2.7068452642932338e-08
1	擊	1068	2.7043131358888437e-08
0	문	1068	2.7043131358888437e-08
1	簽	1063	2.691652493866892e-08
0	エ	1061	2.6865882370581116e-08
0	﹙	1061	2.6865882370581116e-08
0	メ	1059	2.681523980249331e-08
1	盡	1059	2.681523980249331e-08
1	秕	1059	2.681523980249331e-08
1	辔	1058	2.6789918518449406e-08
1	玏	1056	2.67392759503616e-08
0	┠	1055	2.6713954666317696e-08
0	ï	1053	2.666331209822989e-08
1	談	1053	2.666331209822989e-08
1	経	1052	2.663799081418599e-08
1	賽	1051	2.6612669530142085e-08
1	绂	1050	2.658734824609818e-08
0	æ	1049	2.656202696205428e-08
1	暝	1048	2.6536705678010375e-08
0	됐	1048	2.6536705678010375e-08
1	荘	1047	2.6511384393966474e-08
1	碼	1046	2.648606310992257e-08
1	偁	1045	2.6460741825878668e-08
0	둥	1045	2.6460741825878668e-08
1	䴙	1044	2.6435420541834764e-08
1	偰	1044	2.6435420541834764e-08
1	朓	1042	2.6384777973746958e-08
1	薷	1041	2.6359456689703054e-08
1	換	1040	2.6334135405659152e-08
1	睥	1040	2.6334135405659152e-08
1	劬	1039	2.6308814121615248e-08
1	妘	1039	2.6308814121615248e-08
1	俅	1036	2.6232850269483538e-08
0	⼯	1034	2.6182207701395732e-08
0	것	1034	2.6182207701395732e-08
0	⺠	1033	2.615688641735183e-08
1	鄜	1032	2.6131565133307927e-08
1	蒺	1030	2.608092256522012e-08
1	鲧	1029	2.6055601281176217e-08
0	﹚	1029	2.6055601281176217e-08
1	䴘	1027	2.600495871308841e-08
1	鳠	1027	2.600495871308841e-08
1	廢	1026	2.597963742904451e-08
1	幫	1024	2.59289948609567e-08
1	針	1024	2.59289948609567e-08
0	광	1024	2.59289948609567e-08
1	榖	1022	2.5878352292868896e-08
1	崗	1021	2.5853031008824995e-08
1	幞	1021	2.5853031008824995e-08
1	筌	1021	2.5853031008824995e-08
1	聞	1019	2.580238844073719e-08
1	蚍	1019	2.580238844073719e-08
1	谘	1019	2.580238844073719e-08
1	宷	1018	2.5777067156693285e-08
1	粵	1017	2.575174587264938e-08
1	亶	1016	2.572642458860548e-08
1	親	1016	2.572642458860548e-08
1	螽	1015	2.5701103304561575e-08
1	辂	1015	2.5701103304561575e-08
1	鹩	1015	2.5701103304561575e-08
0	﹡	1015	2.5701103304561575e-08
1	圖	1014	2.5675782020517674e-08
1	鹣	1014	2.5675782020517674e-08
0	롱	1014	2.5675782020517674e-08
1	曩	1013	2.565046073647377e-08
1	鼙	1013	2.565046073647377e-08
1	渟	1012	2.5625139452429868e-08
1	聲	1012	2.5625139452429868e-08
1	脿	1012	2.5625139452429868e-08
1	囝	1011	2.5599818168385964e-08
1	絡	1011	2.5599818168385964e-08
1	鲴	1010	2.557449688434206e-08
0	않	1009	2.5549175600298158e-08
1	祆	1008	2.5523854316254254e-08
1	粦	1008	2.5523854316254254e-08
0	ん	1007	2.5498533032210352e-08
1	乸	1007	2.5498533032210352e-08
1	勞	1007	2.5498533032210352e-08
1	谳	1005	2.5447890464122547e-08
1	廌	1004	2.5422569180078642e-08
1	訂	1003	2.5397247896034738e-08
0	게	1002	2.5371926611990837e-08
1	觇	998	2.5270641475815222e-08
1	畚	995	2.5194677623683516e-08
1	罰	994	2.516935633963961e-08
0	⦾	993	2.514403505559571e-08
1	絜	993	2.514403505559571e-08
1	谠	993	2.514403505559571e-08
0	ã	988	2.5017428635376195e-08
1	崞	988	2.5017428635376195e-08
1	榮	988	2.5017428635376195e-08
1	跫	988	2.5017428635376195e-08
0	⭐	987	2.499210735133229e-08
0	み	987	2.499210735133229e-08
1	菔	986	2.496678606728839e-08
0	へ	985	2.4941464783244485e-08
1	癯	985	2.4941464783244485e-08
0	만	985	2.4941464783244485e-08
0	ч	984	2.491614349920058e-08
1	実	983	2.489082221515668e-08
1	観	983	2.489082221515668e-08
1	韓	981	2.4840179647068874e-08
0	ß	980	2.481485836302497e-08
0	ë	980	2.481485836302497e-08
1	蚺	980	2.481485836302497e-08
1	蝲	980	2.481485836302497e-08
1	捯	979	2.4789537078981068e-08
1	兒	978	2.4764215794937164e-08
0	Á	977	2.473889451089326e-08
1	箧	977	2.473889451089326e-08
0	﹐	977	2.473889451089326e-08
1	湓	976	2.4713573226849358e-08
1	祼	976	2.4713573226849358e-08
1	籺	974	2.4662930658761552e-08
0	더	974	2.4662930658761552e-08
1	罴	970	2.4561645522585938e-08
0	〓	968	2.4511002954498132e-08
1	祓	968	2.4511002954498132e-08
0	ǒ	967	2.448568167045423e-08
1	檑	967	2.448568167045423e-08
1	曚	966	2.4460360386410327e-08
1	薜	965	2.4435039102366422e-08
1	楗	963	2.4384396534278617e-08
1	镟	963	2.4384396534278617e-08
1	隱	963	2.4384396534278617e-08
1	纐	962	2.4359075250234716e-08
0	х	961	2.433375396619081e-08
1	艨	960	2.430843268214691e-08
1	閩	960	2.430843268214691e-08
1	佔	958	2.42577901140591e-08
0	칭	958	2.42577901140591e-08
0	デ	957	2.42324688300152e-08
1	谖	956	2.4207147545971296e-08
1	鼩	956	2.4207147545971296e-08
1	呎	955	2.4181826261927395e-08
1	衾	955	2.4181826261927395e-08
0	❤	954	2.415650497788349e-08
1	碜	954	2.415650497788349e-08
0	선	954	2.415650497788349e-08
0	び	953	2.413118369383959e-08
1	濕	953	2.413118369383959e-08
1	賬	953	2.413118369383959e-08
0	﹄	953	2.413118369383959e-08
0	﹃	952	2.4105862409795685e-08
1	溁	950	2.405521984170788e-08
1	嗍	947	2.397925598957617e-08
1	嶺	947	2.397925598957617e-08
0	ྩ	945	2.3928613421488364e-08
1	狀	945	2.3928613421488364e-08
1	鹡	945	2.3928613421488364e-08
1	欤	944	2.390329213744446e-08
0	샤	944	2.390329213744446e-08
0	❸	942	2.3852649569356654e-08
1	栝	942	2.3852649569356654e-08
0	었	942	2.3852649569356654e-08
0	グ	940	2.3802007001268848e-08
1	寤	940	2.3802007001268848e-08
1	踐	940	2.3802007001268848e-08
1	鲘	940	2.3802007001268848e-08
1	鲪	939	2.3776685717224947e-08
1	蓣	938	2.3751364433181042e-08
0	༢	936	2.3700721865093237e-08
1	浞	936	2.3700721865093237e-08
1	腠	936	2.3700721865093237e-08
0	⽂	934	2.365007929700543e-08
1	殄	934	2.365007929700543e-08
0	ນ	933	2.3624758012961527e-08
1	鲱	932	2.3599436728917622e-08
1	梽	931	2.357411544487372e-08
0	¹	930	2.3548794160829817e-08
1	噫	930	2.3548794160829817e-08
1	伋	929	2.3523472876785916e-08
1	鉏	929	2.3523472876785916e-08
0	⽅	928	2.349815159274201e-08
0	⾼	928	2.349815159274201e-08
0	ち	927	2.347283030869811e-08
1	僅	927	2.347283030869811e-08
1	珰	926	2.3447509024654206e-08
1	讀	925	2.34221877406103e-08
0	포	925	2.34221877406103e-08
1	硃	924	2.33968664565664e-08
0	ž	923	2.3371545172522496e-08
1	奮	923	2.3371545172522496e-08
1	伬	922	2.3346223888478595e-08
1	県	921	2.332090260443469e-08
1	耤	921	2.332090260443469e-08
0	검	920	2.329558132039079e-08
1	債	919	2.3270260036346885e-08
1	慶	917	2.321961746825908e-08
1	瀞	917	2.321961746825908e-08
1	篥	915	2.3168974900171274e-08
0	심	915	2.3168974900171274e-08
0	プ	914	2.314365361612737e-08
1	畝	914	2.314365361612737e-08
1	貨	914	2.314365361612737e-08
1	災	907	2.2966404627820048e-08
1	楊	906	2.2941083343776147e-08
0	톈	906	2.2941083343776147e-08
1	衎	905	2.2915762059732242e-08
1	媾	904	2.2890440775688338e-08
0	쟝	903	2.2865119491644437e-08
0	근	901	2.281447692355663e-08
0	ズ	899	2.2763834355468822e-08
1	咲	899	2.2763834355468822e-08
0	세	899	2.2763834355468822e-08
1	眦	898	2.273851307142492e-08
0	린	898	2.273851307142492e-08
0	だ	897	2.2713191787381017e-08
1	橫	897	2.2713191787381017e-08
0	ベ	896	2.2687870503337116e-08
1	覚	896	2.2687870503337116e-08
0	내	896	2.2687870503337116e-08
0	예	896	2.2687870503337116e-08
1	瓅	895	2.266254921929321e-08
1	娈	894	2.263722793524931e-08
1	揲	894	2.263722793524931e-08
1	铫	894	2.263722793524931e-08
0	급	894	2.263722793524931e-08
1	缐	893	2.2611906651205406e-08
1	菪	891	2.25612640831176e-08
0	⁴	890	2.2535942799073696e-08
1	築	890	2.2535942799073696e-08
0	カ	888	2.248530023098589e-08
0	‹	887	2.245997894694199e-08
1	佴	887	2.245997894694199e-08
1	広	887	2.245997894694199e-08
1	戽	887	2.245997894694199e-08
1	岺	886	2.2434657662898085e-08
0	견	886	2.2434657662898085e-08
1	炁	885	2.240933637885418e-08
1	蕹	885	2.240933637885418e-08
0	ꀋ	885	2.240933637885418e-08
1	俦	884	2.238401509481028e-08
0	분	884	2.238401509481028e-08
1	瘥	881	2.230805124267857e-08
1	銎	881	2.230805124267857e-08
0	체	881	2.230805124267857e-08
0	⒋	880	2.2282729958634668e-08
0	ф	878	2.223208739054686e-08
1	啓	878	2.223208739054686e-08
1	儲	877	2.2206766106502958e-08
1	暲	877	2.2206766106502958e-08
1	黻	877	2.2206766106502958e-08
1	磉	876	2.2181444822459054e-08
1	鱲	876	2.2181444822459054e-08
1	尓	875	2.2156123538415152e-08
1	迮	874	2.2130802254371248e-08
1	浰	873	2.2105480970327347e-08
0	ƒ	872	2.2080159686283442e-08
1	缁	872	2.2080159686283442e-08
1	殘	871	2.2054838402239538e-08
1	毳	871	2.2054838402239538e-08
0	⑻	870	2.2029517118195637e-08
1	瀹	870	2.2029517118195637e-08
1	杮	869	2.2004195834151732e-08
1	鸸	869	2.2004195834151732e-08
0	◤	868	2.197887455010783e-08
1	蕺	867	2.1953553266063927e-08
1	䶮	866	2.1928231982020026e-08
1	鋬	866	2.1928231982020026e-08
1	髈	866	2.1928231982020026e-08
1	償	864	2.1877589413932217e-08
1	袢	862	2.182694684584441e-08
1	畫	861	2.180162556180051e-08
1	飛	861	2.180162556180051e-08
0	モ	860	2.1776304277756606e-08
1	圙	860	2.1776304277756606e-08
0	Š	858	2.17256617096688e-08
0	력	858	2.17256617096688e-08
1	疌	857	2.1700340425624896e-08
1	魑	857	2.1700340425624896e-08
1	蔄	856	2.1675019141580995e-08
1	廛	855	2.164969785753709e-08
1	鹋	855	2.164969785753709e-08
1	圐	854	2.162437657349319e-08
1	抃	853	2.1599055289449285e-08
1	蘼	853	2.1599055289449285e-08
0	П	852	2.157373400540538e-08
1	凘	852	2.157373400540538e-08
1	栱	852	2.157373400540538e-08
1	覺	852	2.157373400540538e-08
1	柁	851	2.154841272136148e-08
0	쪽	851	2.154841272136148e-08
0	ý	850	2.1523091437317575e-08
1	殍	850	2.1523091437317575e-08
1	㮾	849	2.1497770153273674e-08
1	跡	848	2.147244886922977e-08
0	즈	848	2.147244886922977e-08
1	縠	847	2.1447127585185868e-08
1	纻	847	2.1447127585185868e-08
0		844	2.1371163733054158e-08
1	島	843	2.1345842449010254e-08
0	༡	842	2.1320521164966352e-08
0		842	2.1320521164966352e-08
1	癔	841	2.1295199880922448e-08
1	鲻	841	2.1295199880922448e-08
1	眬	840	2.1269878596878547e-08
0	향	840	2.1269878596878547e-08
1	奀	838	2.1219236028790738e-08
0	환	836	2.1168593460702932e-08
0	¬	835	2.114327217665903e-08
1	绠	835	2.114327217665903e-08
1	跽	835	2.114327217665903e-08
1	潓	834	2.1117950892615127e-08
1	靺	833	2.1092629608571226e-08
0	류	833	2.1092629608571226e-08
0	쟈	833	2.1092629608571226e-08
1	簡	832	2.106730832452732e-08
1	醯	832	2.106730832452732e-08
0	㈥	831	2.1041987040483417e-08
1	錢	829	2.099134447239561e-08
0	웨	828	2.096602318835171e-08
0	⑫	827	2.0940701904307806e-08
0	ཇ	825	2.089005933622e-08
0	ョ	825	2.089005933622e-08
1	拃	825	2.089005933622e-08
1	畑	825	2.089005933622e-08
0		825	2.089005933622e-08
1	柟	824	2.0864738052176096e-08
1	谝	824	2.0864738052176096e-08
1	廈	823	2.0839416768132195e-08
1	磜	823	2.0839416768132195e-08
1	跗	823	2.0839416768132195e-08
0	황	820	2.0763452916000485e-08
1	嘡	817	2.0687489063868775e-08
1	鞨	817	2.0687489063868775e-08
1	燠	816	2.0662167779824873e-08
1	蓠	816	2.0662167779824873e-08
0	Σ	815	2.063684649578097e-08
1	噘	815	2.063684649578097e-08
1	髭	815	2.063684649578097e-08
1	傑	814	2.0611525211737068e-08
1	課	814	2.0611525211737068e-08
1	骓	814	2.0611525211737068e-08
1	埜	810	2.0510240075561454e-08
0	Р	809	2.0484918791517552e-08
1	龅	807	2.0434276223429747e-08
0	ꏦ	807	2.0434276223429747e-08
1	禇	806	2.0408954939385842e-08
0	ꇩ	806	2.0408954939385842e-08
1	麴	805	2.0383633655341938e-08
1	麽	804	2.0358312371298037e-08
0	î	803	2.0332991087254132e-08
1	悫	803	2.0332991087254132e-08
1	耱	803	2.0332991087254132e-08
1	獨	802	2.030766980321023e-08
1	纛	801	2.0282348519166327e-08
0	그	800	2.0257027235122426e-08
1	霅	799	2.023170595107852e-08
0	ل	798	2.0206384667034617e-08
1	丏	798	2.0206384667034617e-08
1	廨	798	2.0206384667034617e-08
0	임	797	2.0181063382990716e-08
1	赀	795	2.013042081490291e-08
0	취	795	2.013042081490291e-08
1	倻	793	2.00797782468151e-08
1	柃	793	2.00797782468151e-08
1	岠	792	2.00544569627712e-08
1	虺	792	2.00544569627712e-08
0	À	791	2.0029135678727296e-08
1	哝	790	2.0003814394683395e-08
1	簟	790	2.0003814394683395e-08
1	輕	790	2.0003814394683395e-08
1	鋕	789	1.997849311063949e-08
1	牾	788	1.995317182659559e-08
1	竾	788	1.995317182659559e-08
1	鸹	787	1.9927850542551685e-08
0	ě	786	1.990252925850778e-08
1	燏	785	1.987720797446388e-08
1	畓	785	1.987720797446388e-08
1	鲭	785	1.987720797446388e-08
1	瓞	784	1.9851886690419975e-08
1	塊	783	1.9826565406376073e-08
0	າ	782	1.980124412233217e-08
1	玕	782	1.980124412233217e-08
1	粬	782	1.980124412233217e-08
1	蠓	782	1.980124412233217e-08
1	酂	781	1.9775922838288268e-08
1	棨	780	1.9750601554244363e-08
1	豊	780	1.9750601554244363e-08
1	镅	778	1.9699958986156558e-08
1	幣	777	1.9674637702112654e-08
0	ꄉ	777	1.9674637702112654e-08
0	👇	777	1.9674637702112654e-08
1	溝	776	1.9649316418068752e-08
0	θ	775	1.9623995134024848e-08
1	铥	775	1.9623995134024848e-08
1	呔	774	1.9598673849980947e-08
1	瘼	774	1.9598673849980947e-08
1	焌	773	1.9573352565937042e-08
1	郤	773	1.9573352565937042e-08
1	倨	772	1.9548031281893138e-08
1	侘	771	1.9522709997849237e-08
1	葸	771	1.9522709997849237e-08
1	狷	770	1.9497388713805332e-08
1	坮	769	1.947206742976143e-08
1	芑	769	1.947206742976143e-08
1	複	766	1.939610357762972e-08
1	囷	765	1.9370782293585817e-08
1	笊	764	1.9345461009541916e-08
1	拚	763	1.932013972549801e-08
1	肫	763	1.932013972549801e-08
1	馇	763	1.932013972549801e-08
1	怙	762	1.929481844145411e-08
1	礤	761	1.9269497157410206e-08
1	閤	761	1.9269497157410206e-08
0	†	760	1.92441758733663e-08
1	檎	760	1.92441758733663e-08
1	鲔	759	1.92188545893224e-08
1	鲖	759	1.92188545893224e-08
1	黾	759	1.92188545893224e-08
1	甡	758	1.9193533305278496e-08
1	魍	758	1.9193533305278496e-08
1	貢	757	1.9168212021234595e-08
0	혹	757	1.9168212021234595e-08
1	卍	756	1.914289073719069e-08
1	胬	755	1.911756945314679e-08
1	鲣	755	1.911756945314679e-08
1	奵	754	1.9092248169102885e-08
1	摭	754	1.9092248169102885e-08
1	皛	754	1.9092248169102885e-08
1	琲	753	1.906692688505898e-08
0	막	753	1.906692688505898e-08
0	준	753	1.906692688505898e-08
0	Å	752	1.904160560101508e-08
0	¶	751	1.9016284316971175e-08
0	텔	751	1.9016284316971175e-08
0	㎞	750	1.8990963032927273e-08
1	甽	749	1.896564174888337e-08
0	㎎	748	1.8940320464839468e-08
1	鬶	748	1.8940320464839468e-08
1	舴	747	1.8914999180795563e-08
1	偉	745	1.8864356612707758e-08
1	铹	745	1.8864356612707758e-08
0	궈	745	1.8864356612707758e-08
0	┷	744	1.8839035328663853e-08
1	幷	744	1.8839035328663853e-08
0	윈	744	1.8839035328663853e-08
1	侔	743	1.8813714044619952e-08
1	鮸	743	1.8813714044619952e-08
0	Ô	742	1.8788392760576048e-08
0	ð	742	1.8788392760576048e-08
1	荜	742	1.8788392760576048e-08
0	⼼	740	1.8737750192488242e-08
1	梫	740	1.8737750192488242e-08
1	夠	739	1.8712428908444338e-08
1	幾	738	1.8687107624400437e-08
0	ྣ	737	1.8661786340356532e-08
1	損	737	1.8661786340356532e-08
1	誌	737	1.8661786340356532e-08
1	語	737	1.8661786340356532e-08
0	핵	737	1.8661786340356532e-08
1	梿	736	1.863646505631263e-08
1	牽	736	1.863646505631263e-08
0	☟	735	1.8611143772268727e-08
1	昃	735	1.8611143772268727e-08
1	苤	735	1.8611143772268727e-08
1	溍	734	1.8585822488224826e-08
1	聖	734	1.8585822488224826e-08
1	袪	734	1.8585822488224826e-08
0	œ	733	1.856050120418092e-08
1	屣	733	1.856050120418092e-08
1	钖	733	1.856050120418092e-08
1	閉	733	1.856050120418092e-08
1	脫	732	1.8535179920137017e-08
0	실	732	1.8535179920137017e-08
0	‥	730	1.848453735204921e-08
1	魉	730	1.848453735204921e-08
1	箓	728	1.8433894783961406e-08
1	録	728	1.8433894783961406e-08
1	垇	727	1.84085734999175e-08
1	埤	727	1.84085734999175e-08
1	瑯	727	1.84085734999175e-08
0	밀	727	1.84085734999175e-08
0	⾃	726	1.83832522158736e-08
0	ぐ	726	1.83832522158736e-08
1	忝	726	1.83832522158736e-08
0	ꇬ	724	1.8332609647785795e-08
0	Ó	723	1.830728836374189e-08
1	埴	723	1.830728836374189e-08
1	歃	723	1.830728836374189e-08
1	汫	723	1.830728836374189e-08
1	豐	723	1.830728836374189e-08
1	揿	722	1.828196707969799e-08
0	까	722	1.828196707969799e-08
1	済	721	1.8256645795654085e-08
0	¤	720	1.823132451161018e-08
0	백	720	1.823132451161018e-08
0	М	718	1.8180681943522375e-08
1	彘	717	1.8155360659478473e-08
1	橛	717	1.8155360659478473e-08
1	耈	717	1.8155360659478473e-08
1	茀	717	1.8155360659478473e-08
1	偓	716	1.813003937543457e-08
1	圯	716	1.813003937543457e-08
1	汎	716	1.813003937543457e-08
1	蠲	716	1.813003937543457e-08
0	록	716	1.813003937543457e-08
0	ц	715	1.8104718091390668e-08
1	圏	715	1.8104718091390668e-08
1	庥	715	1.8104718091390668e-08
1	骙	715	1.8104718091390668e-08
1	崄	714	1.8079396807346763e-08
1	悭	713	1.805407552330286e-08
1	漢	713	1.805407552330286e-08
1	豬	713	1.805407552330286e-08
0	ャ	712	1.8028754239258958e-08
1	扆	712	1.8028754239258958e-08
1	腚	712	1.8028754239258958e-08
0	ꄈ	712	1.8028754239258958e-08
0	⇋	711	1.8003432955215053e-08
1	峘	711	1.8003432955215053e-08
1	媪	710	1.7978111671171152e-08
1	詳	710	1.7978111671171152e-08
1	邠	710	1.7978111671171152e-08
1	吳	709	1.7952790387127248e-08
1	杧	709	1.7952790387127248e-08
1	蛴	708	1.7927469103083347e-08
1	鮈	708	1.7927469103083347e-08
0	밍	708	1.7927469103083347e-08
1	㙍	707	1.7902147819039442e-08
1	擬	706	1.7876826534995538e-08
1	漁	706	1.7876826534995538e-08
1	異	706	1.7876826534995538e-08
1	骘	706	1.7876826534995538e-08
1	瑊	704	1.7826183966907732e-08
1	祾	704	1.7826183966907732e-08
1	鈜	704	1.7826183966907732e-08
1	寫	703	1.780086268286383e-08
1	錡	703	1.780086268286383e-08
1	烝	702	1.7775541398819927e-08
1	黼	702	1.7775541398819927e-08
1	厳	701	1.7750220114776026e-08
1	琭	701	1.7750220114776026e-08
0	‡	700	1.772489883073212e-08
1	煇	700	1.772489883073212e-08
1	荛	699	1.7699577546688217e-08
1	赑	699	1.7699577546688217e-08
0	È	698	1.7674256262644316e-08
1	咝	698	1.7674256262644316e-08
0	¸	697	1.764893497860041e-08
1	鬯	697	1.764893497860041e-08
1	芰	696	1.762361369455651e-08
1	甍	695	1.7598292410512606e-08
1	鸺	695	1.7598292410512606e-08
1	吽	694	1.75729711264687e-08
1	酹	693	1.75476498424248e-08
0	ˆ	692	1.7522328558380896e-08
1	蛞	692	1.7522328558380896e-08
1	簠	691	1.7497007274336995e-08
1	髡	691	1.7497007274336995e-08
1	戆	690	1.747168599029309e-08
1	曷	690	1.747168599029309e-08
1	艟	690	1.747168599029309e-08
0	Ž	689	1.744636470624919e-08
1	蝓	689	1.744636470624919e-08
1	辚	689	1.744636470624919e-08
1	撥	688	1.7421043422205285e-08
0	¼	687	1.739572213816138e-08
0	¾	687	1.739572213816138e-08
1	嘏	686	1.737040085411748e-08
1	妗	686	1.737040085411748e-08
1	饾	686	1.737040085411748e-08
0	ꄻ	686	1.737040085411748e-08
1	悃	685	1.7345079570073575e-08
0	Ç	684	1.7319758286029673e-08
1	铒	684	1.7319758286029673e-08
0	변	684	1.7319758286029673e-08
0	속	684	1.7319758286029673e-08
1	仂	683	1.729443700198577e-08
1	奧	682	1.7269115717941868e-08
1	铽	682	1.7269115717941868e-08
1	愎	681	1.7243794433897963e-08
0	춘	681	1.7243794433897963e-08
1	妁	680	1.721847314985406e-08
1	旂	680	1.721847314985406e-08
1	缣	680	1.721847314985406e-08
1	顗	680	1.721847314985406e-08
0	쉬	680	1.721847314985406e-08
0	람	679	1.7193151865810158e-08
1	峧	678	1.7167830581766253e-08
1	礅	678	1.7167830581766253e-08
1	阏	678	1.7167830581766253e-08
0	물	677	1.7142509297722352e-08
1	槑	676	1.7117188013678448e-08
0	따	676	1.7117188013678448e-08
0	Œ	675	1.7091866729634547e-08
0	じ	675	1.7091866729634547e-08
